claim_type,requested_amount,evidence_available,evidence_count,previous_refund_count,previous_refund_amount,account_age_days,previous_support_decisions,previous_support_approvals,previous_support_evidence_requests,previous_support_escalations,time_since_previous_request_hours,support_decision,episode_id,customer_id,sequence_number,timestamp,request_id,order_id,claim_text,evidence_types,reason_code,approved_amount,requires_followup,previous_support_denials
SUBSTITUTED_RETURN_CLAIM,1794.91,False,0,2,1011.35,518,7,3,3,1,6.333333333333333,REQUEST_EVIDENCE,EPISODE_00904,CUSTOMER_0904,8,2026-01-28 21:48:00,POLICY_REQUEST_0009038,ORDER_005299,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,1163.63,False,0,2,1011.35,518,8,3,4,1,12.85,REQUEST_EVIDENCE,EPISODE_00904,CUSTOMER_0904,9,2026-01-29 10:39:00,POLICY_REQUEST_0009039,ORDER_005296,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,889.09,False,0,2,1011.35,518,9,3,5,1,6.4,REQUEST_EVIDENCE,EPISODE_00904,CUSTOMER_0904,10,2026-01-29 17:03:00,POLICY_REQUEST_0009040,ORDER_005297,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,1727.3,True,1,1,2491.35,423,0,0,0,0,999.0,APPROVE,EPISODE_00905,CUSTOMER_0905,1,2026-01-29 19:10:00,POLICY_REQUEST_0009041,ORDER_005300,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,1727.3,False,0
SUBSTITUTED_RETURN_CLAIM,2309.81,False,0,1,2491.35,423,1,1,0,0,13.4,REQUEST_EVIDENCE,EPISODE_00905,CUSTOMER_0905,2,2026-01-30 08:34:00,POLICY_REQUEST_0009042,ORDER_005301,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,1688.16,False,0,1,2491.35,423,2,1,1,0,2.1666666666666665,REQUEST_EVIDENCE,EPISODE_00905,CUSTOMER_0905,3,2026-01-30 10:44:00,POLICY_REQUEST_0009043,ORDER_005307,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,1462.44,True,1,1,2491.35,423,3,1,2,0,19.766666666666666,DENY,EPISODE_00905,CUSTOMER_0905,4,2026-01-31 06:30:00,POLICY_REQUEST_0009044,ORDER_005303,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
SHORTAGE_CLAIM,3144.75,False,0,1,2491.35,423,4,1,2,0,7.15,DENY,EPISODE_00905,CUSTOMER_0905,5,2026-01-31 13:39:00,POLICY_REQUEST_0009045,ORDER_005300,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,1
WRONG_ITEM_CLAIM,4293.53,True,1,1,2491.35,423,5,1,2,0,12.05,APPROVE,EPISODE_00905,CUSTOMER_0905,6,2026-02-01 01:42:00,POLICY_REQUEST_0009046,ORDER_005302,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,4293.53,False,2
SUBSTITUTED_RETURN_CLAIM,3441.71,False,0,1,2491.35,423,6,2,2,0,2.2333333333333334,REQUEST_EVIDENCE,EPISODE_00905,CUSTOMER_0905,7,2026-02-01 03:56:00,POLICY_REQUEST_0009047,ORDER_005300,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,2
WRONG_ITEM_CLAIM,4523.17,False,0,1,2491.35,423,7,2,3,0,19.033333333333335,REQUEST_EVIDENCE,EPISODE_00905,CUSTOMER_0905,8,2026-02-01 22:58:00,POLICY_REQUEST_0009048,ORDER_005306,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,2
SUBSTITUTED_RETURN_CLAIM,3441.71,True,1,1,2491.35,423,8,2,4,0,9.733333333333333,APPROVE,EPISODE_00905,CUSTOMER_0905,9,2026-02-02 08:42:00,POLICY_REQUEST_0009049,ORDER_005300,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,3441.71,False,2
WRONG_ITEM_CLAIM,6088.84,False,0,1,2491.35,423,9,3,4,0,5.016666666666667,REQUEST_EVIDENCE,EPISODE_00905,CUSTOMER_0905,10,2026-02-02 13:43:00,POLICY_REQUEST_0009050,ORDER_005306,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,2
NON_DELIVERY_CLAIM,2077.95,True,1,1,968.04,373,0,0,0,0,999.0,APPROVE,EPISODE_00906,CUSTOMER_0906,1,2026-01-27 15:30:00,POLICY_REQUEST_0009051,ORDER_005310,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2077.95,False,0
NON_DELIVERY_CLAIM,3951.32,False,0,1,968.04,373,1,1,0,0,8.533333333333333,REQUEST_EVIDENCE,EPISODE_00906,CUSTOMER_0906,2,2026-01-28 00:02:00,POLICY_REQUEST_0009052,ORDER_005309,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,1617.47,True,1,1,968.04,373,2,1,1,0,12.133333333333333,APPROVE,EPISODE_00906,CUSTOMER_0906,3,2026-01-28 12:10:00,POLICY_REQUEST_0009053,ORDER_005310,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1617.47,False,0
NON_DELIVERY_CLAIM,2077.95,False,0,1,968.04,373,3,2,1,0,12.116666666666667,REQUEST_EVIDENCE,EPISODE_00906,CUSTOMER_0906,4,2026-01-29 00:17:00,POLICY_REQUEST_0009054,ORDER_005310,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,1118.56,False,0,1,968.04,373,4,2,2,0,7.116666666666666,REQUEST_EVIDENCE,EPISODE_00906,CUSTOMER_0906,5,2026-01-29 07:24:00,POLICY_REQUEST_0009055,ORDER_005310,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,950.85,False,0,1,968.04,373,5,2,3,0,7.55,REQUEST_EVIDENCE,EPISODE_00906,CUSTOMER_0906,6,2026-01-29 14:57:00,POLICY_REQUEST_0009056,ORDER_005310,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,1361.84,False,0,1,968.04,373,6,2,4,0,1.5833333333333333,REQUEST_EVIDENCE,EPISODE_00906,CUSTOMER_0906,7,2026-01-29 16:32:00,POLICY_REQUEST_0009057,ORDER_005310,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,1880.91,True,1,1,968.04,373,7,2,5,0,8.75,APPROVE,EPISODE_00906,CUSTOMER_0906,8,2026-01-30 01:17:00,POLICY_REQUEST_0009058,ORDER_005310,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,1880.91,False,0
SUBSTITUTED_RETURN_CLAIM,5066.76,True,1,1,968.04,373,8,3,5,0,9.666666666666666,ESCALATE,EPISODE_00906,CUSTOMER_0906,9,2026-01-30 10:57:00,POLICY_REQUEST_0009059,ORDER_005309,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,765.86,False,0,1,968.04,373,9,3,5,1,2.7,REQUEST_EVIDENCE,EPISODE_00906,CUSTOMER_0906,10,2026-01-30 13:39:00,POLICY_REQUEST_0009060,ORDER_005310,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,2113.23,True,1,1,362.41,1313,0,0,0,0,999.0,APPROVE,EPISODE_00907,CUSTOMER_0907,1,2026-01-20 11:41:00,POLICY_REQUEST_0009061,ORDER_005315,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,2113.23,False,0
SHORTAGE_CLAIM,428.18,True,1,1,362.41,1313,1,1,0,0,158.78333333333333,DENY,EPISODE_00907,CUSTOMER_0907,2,2026-01-27 02:28:00,POLICY_REQUEST_0009062,ORDER_005317,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
SUBSTITUTED_RETURN_CLAIM,2322.25,False,0,1,362.41,1313,2,1,0,0,10.883333333333333,REQUEST_EVIDENCE,EPISODE_00907,CUSTOMER_0907,3,2026-01-27 13:21:00,POLICY_REQUEST_0009063,ORDER_005313,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
NON_DELIVERY_CLAIM,776.58,True,1,1,362.41,1313,3,1,1,0,13.6,APPROVE,EPISODE_00907,CUSTOMER_0907,4,2026-01-28 02:57:00,POLICY_REQUEST_0009064,ORDER_005312,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,776.58,False,1
WRONG_ITEM_CLAIM,288.18,True,1,1,362.41,1313,4,2,1,0,13.483333333333333,APPROVE,EPISODE_00907,CUSTOMER_0907,5,2026-01-28 16:26:00,POLICY_REQUEST_0009065,ORDER_005311,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,288.18,False,1
SUBSTITUTED_RETURN_CLAIM,418.43,False,0,1,362.41,1313,5,3,1,0,22.816666666666666,REQUEST_EVIDENCE,EPISODE_00907,CUSTOMER_0907,6,2026-01-29 15:15:00,POLICY_REQUEST_0009066,ORDER_005312,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
NON_DELIVERY_CLAIM,3247.74,True,1,1,362.41,1313,6,3,2,0,6.933333333333334,APPROVE,EPISODE_00907,CUSTOMER_0907,7,2026-01-29 22:11:00,POLICY_REQUEST_0009067,ORDER_005314,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,3247.74,False,1
SUBSTITUTED_RETURN_CLAIM,1754.34,True,1,1,362.41,1313,7,4,2,0,14.316666666666666,APPROVE,EPISODE_00907,CUSTOMER_0907,8,2026-01-30 12:30:00,POLICY_REQUEST_0009068,ORDER_005313,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1754.34,False,1
NON_DELIVERY_CLAIM,3974.25,True,1,1,362.41,1313,8,5,2,0,17.7,APPROVE,EPISODE_00907,CUSTOMER_0907,9,2026-01-31 06:12:00,POLICY_REQUEST_0009069,ORDER_005315,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,3974.25,False,1
SHORTAGE_CLAIM,921.91,True,1,1,362.41,1313,9,6,2,0,22.733333333333334,DENY,EPISODE_00907,CUSTOMER_0907,10,2026-02-01 04:56:00,POLICY_REQUEST_0009070,ORDER_005317,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,1
SUBSTITUTED_RETURN_CLAIM,854.24,True,1,0,948.72,467,0,0,0,0,999.0,APPROVE,EPISODE_00908,CUSTOMER_0908,1,2026-01-22 07:56:00,POLICY_REQUEST_0009071,ORDER_005319,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,854.24,False,0
SHORTAGE_CLAIM,3379.14,True,1,0,948.72,467,1,1,0,0,12.233333333333333,DENY,EPISODE_00908,CUSTOMER_0908,2,2026-01-22 20:10:00,POLICY_REQUEST_0009072,ORDER_005323,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
SHORTAGE_CLAIM,408.41,True,1,0,948.72,467,2,1,0,0,6.15,APPROVE,EPISODE_00908,CUSTOMER_0908,3,2026-01-23 02:19:00,POLICY_REQUEST_0009073,ORDER_005322,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,408.41,False,1
NON_DELIVERY_CLAIM,1629.18,True,1,0,948.72,467,3,2,0,0,12.416666666666666,APPROVE,EPISODE_00908,CUSTOMER_0908,4,2026-01-23 14:44:00,POLICY_REQUEST_0009074,ORDER_005320,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,1629.18,False,1
SUBSTITUTED_RETURN_CLAIM,4900.61,True,1,0,948.72,467,4,3,0,0,67.08333333333333,APPROVE,EPISODE_00908,CUSTOMER_0908,5,2026-01-26 09:49:00,POLICY_REQUEST_0009075,ORDER_005323,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,4900.61,False,1
WRONG_ITEM_CLAIM,5983.28,False,0,0,948.72,467,5,4,0,0,14.883333333333333,REQUEST_EVIDENCE,EPISODE_00908,CUSTOMER_0908,6,2026-01-27 00:42:00,POLICY_REQUEST_0009076,ORDER_005319,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SUBSTITUTED_RETURN_CLAIM,2189.59,False,0,0,948.72,467,6,4,1,0,3.3,REQUEST_EVIDENCE,EPISODE_00908,CUSTOMER_0908,7,2026-01-27 04:00:00,POLICY_REQUEST_0009077,ORDER_005321,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
NON_DELIVERY_CLAIM,381.39,True,1,0,948.72,467,7,4,2,0,11.833333333333334,APPROVE,EPISODE_00908,CUSTOMER_0908,8,2026-01-27 15:50:00,POLICY_REQUEST_0009078,ORDER_005322,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,381.39,False,1
NON_DELIVERY_CLAIM,1779.91,False,0,0,948.72,467,8,5,2,0,5.116666666666666,REQUEST_EVIDENCE,EPISODE_00908,CUSTOMER_0908,9,2026-01-27 20:57:00,POLICY_REQUEST_0009079,ORDER_005322,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,1
SHORTAGE_CLAIM,7421.77,False,0,0,948.72,467,9,5,3,0,5.683333333333334,DENY,EPISODE_00908,CUSTOMER_0908,10,2026-01-28 02:38:00,POLICY_REQUEST_0009080,ORDER_005323,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,1
SUBSTITUTED_RETURN_CLAIM,7921.48,True,1,0,1106.94,827,0,0,0,0,999.0,ESCALATE,EPISODE_00909,CUSTOMER_0909,1,2026-01-17 20:56:00,POLICY_REQUEST_0009081,ORDER_005328,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
WRONG_ITEM_CLAIM,452.26,True,1,0,1106.94,827,1,0,0,1,22.383333333333333,APPROVE,EPISODE_00909,CUSTOMER_0909,2,2026-01-18 19:19:00,POLICY_REQUEST_0009082,ORDER_005325,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,452.26,False,0
NON_DELIVERY_CLAIM,9077.3,True,1,0,1106.94,827,2,1,0,1,102.71666666666667,ESCALATE,EPISODE_00909,CUSTOMER_0909,3,2026-01-23 02:02:00,POLICY_REQUEST_0009083,ORDER_005328,Customer reports a non_delivery_claim.,delivery_evidence,HIGH_VALUE_CASE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,462.85,False,0,0,1106.94,827,3,1,0,2,4.1,REQUEST_EVIDENCE,EPISODE_00909,CUSTOMER_0909,4,2026-01-23 06:08:00,POLICY_REQUEST_0009084,ORDER_005326,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,257.73,False,0,0,1106.94,827,4,1,1,2,17.666666666666668,REQUEST_EVIDENCE,EPISODE_00909,CUSTOMER_0909,5,2026-01-23 23:48:00,POLICY_REQUEST_0009085,ORDER_005326,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,8156.65,False,0,0,1106.94,827,5,1,2,2,22.0,DENY,EPISODE_00909,CUSTOMER_0909,6,2026-01-24 21:48:00,POLICY_REQUEST_0009086,ORDER_005328,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
SHORTAGE_CLAIM,733.74,False,0,0,1106.94,827,6,1,2,2,17.966666666666665,REQUEST_EVIDENCE,EPISODE_00909,CUSTOMER_0909,7,2026-01-25 15:46:00,POLICY_REQUEST_0009087,ORDER_005327,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
WRONG_ITEM_CLAIM,618.68,True,1,0,1106.94,827,7,1,3,2,19.066666666666666,APPROVE,EPISODE_00909,CUSTOMER_0909,8,2026-01-26 10:50:00,POLICY_REQUEST_0009088,ORDER_005325,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,618.68,False,1
WRONG_ITEM_CLAIM,7268.77,False,0,0,1106.94,827,8,2,3,2,11.116666666666667,REQUEST_EVIDENCE,EPISODE_00909,CUSTOMER_0909,9,2026-01-26 21:57:00,POLICY_REQUEST_0009089,ORDER_005329,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
WRONG_ITEM_CLAIM,1505.72,False,0,0,1106.94,827,9,2,4,2,20.35,REQUEST_EVIDENCE,EPISODE_00909,CUSTOMER_0909,10,2026-01-27 18:18:00,POLICY_REQUEST_0009090,ORDER_005326,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SUBSTITUTED_RETURN_CLAIM,1168.92,False,0,2,2763.58,167,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00910,CUSTOMER_0910,1,2026-01-25 05:43:00,POLICY_REQUEST_0009091,ORDER_005337,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,231.53,False,0,2,2763.58,167,1,0,1,0,8.35,REQUEST_EVIDENCE,EPISODE_00910,CUSTOMER_0910,2,2026-01-25 14:04:00,POLICY_REQUEST_0009092,ORDER_005336,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,5858.17,True,1,2,2763.58,167,2,0,2,0,12.333333333333334,ESCALATE,EPISODE_00910,CUSTOMER_0910,3,2026-01-26 02:24:00,POLICY_REQUEST_0009093,ORDER_005336,Customer reports a non_delivery_claim.,delivery_evidence,HIGH_VALUE_CASE,0.0,True,0
SHORTAGE_CLAIM,5273.51,False,0,2,2763.58,167,3,0,2,1,16.133333333333333,REQUEST_EVIDENCE,EPISODE_00910,CUSTOMER_0910,4,2026-01-26 18:32:00,POLICY_REQUEST_0009094,ORDER_005338,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,104.12,False,0,2,2763.58,167,4,0,3,1,3.2333333333333334,REQUEST_EVIDENCE,EPISODE_00910,CUSTOMER_0910,5,2026-01-26 21:46:00,POLICY_REQUEST_0009095,ORDER_005337,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,1678.59,True,1,2,2763.58,167,5,0,4,1,0.7,APPROVE,EPISODE_00910,CUSTOMER_0910,6,2026-01-26 22:28:00,POLICY_REQUEST_0009096,ORDER_005334,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1678.59,False,0
WRONG_ITEM_CLAIM,2712.44,False,0,2,2763.58,167,6,1,4,1,73.58333333333333,REQUEST_EVIDENCE,EPISODE_00910,CUSTOMER_0910,7,2026-01-30 00:03:00,POLICY_REQUEST_0009097,ORDER_005336,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,281.28,False,0,2,2763.58,167,7,1,5,1,4.416666666666667,REQUEST_EVIDENCE,EPISODE_00910,CUSTOMER_0910,8,2026-01-30 04:28:00,POLICY_REQUEST_0009098,ORDER_005337,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,1876.48,False,0,2,2763.58,167,8,1,6,1,16.333333333333332,REQUEST_EVIDENCE,EPISODE_00910,CUSTOMER_0910,9,2026-01-30 20:48:00,POLICY_REQUEST_0009099,ORDER_005335,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,1272.1,False,0,2,2763.58,167,9,1,7,1,22.383333333333333,REQUEST_EVIDENCE,EPISODE_00910,CUSTOMER_0910,10,2026-01-31 19:11:00,POLICY_REQUEST_0009100,ORDER_005333,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,349.44,True,1,0,1906.06,224,0,0,0,0,999.0,APPROVE,EPISODE_00911,CUSTOMER_0911,1,2026-01-31 02:39:00,POLICY_REQUEST_0009101,ORDER_005339,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,349.44,False,0
SUBSTITUTED_RETURN_CLAIM,2143.02,True,1,0,1906.06,224,1,1,0,0,12.833333333333334,APPROVE,EPISODE_00911,CUSTOMER_0911,2,2026-01-31 15:29:00,POLICY_REQUEST_0009102,ORDER_005339,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2143.02,False,0
WRONG_ITEM_CLAIM,345.86,True,1,0,1906.06,224,2,2,0,0,17.316666666666666,APPROVE,EPISODE_00911,CUSTOMER_0911,3,2026-02-01 08:48:00,POLICY_REQUEST_0009103,ORDER_005340,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,345.86,False,0
SUBSTITUTED_RETURN_CLAIM,3462.73,False,0,0,1906.06,224,3,3,0,0,11.333333333333334,REQUEST_EVIDENCE,EPISODE_00911,CUSTOMER_0911,4,2026-02-01 20:08:00,POLICY_REQUEST_0009104,ORDER_005339,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,2383.63,True,1,0,1906.06,224,4,3,1,0,22.75,APPROVE,EPISODE_00911,CUSTOMER_0911,5,2026-02-02 18:53:00,POLICY_REQUEST_0009105,ORDER_005339,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2383.63,False,0
SHORTAGE_CLAIM,4058.33,False,0,0,1906.06,224,5,4,1,0,10.016666666666667,REQUEST_EVIDENCE,EPISODE_00911,CUSTOMER_0911,6,2026-02-03 04:54:00,POLICY_REQUEST_0009106,ORDER_005340,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,706.16,True,1,0,1906.06,224,6,4,2,0,1.35,APPROVE,EPISODE_00911,CUSTOMER_0911,7,2026-02-03 06:15:00,POLICY_REQUEST_0009107,ORDER_005339,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,706.16,False,0
NON_DELIVERY_CLAIM,8896.88,False,0,0,1906.06,224,7,5,2,0,19.316666666666666,REQUEST_EVIDENCE,EPISODE_00911,CUSTOMER_0911,8,2026-02-04 01:34:00,POLICY_REQUEST_0009108,ORDER_005340,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,8964.49,False,0,0,1906.06,224,8,5,3,0,18.766666666666666,REQUEST_EVIDENCE,EPISODE_00911,CUSTOMER_0911,9,2026-02-04 20:20:00,POLICY_REQUEST_0009109,ORDER_005340,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,558.34,False,0,0,1906.06,224,9,5,4,0,2.533333333333333,REQUEST_EVIDENCE,EPISODE_00911,CUSTOMER_0911,10,2026-02-04 22:52:00,POLICY_REQUEST_0009110,ORDER_005340,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,6252.21,True,1,0,2736.31,1438,0,0,0,0,999.0,ESCALATE,EPISODE_00912,CUSTOMER_0912,1,2026-01-14 21:20:00,POLICY_REQUEST_0009111,ORDER_005342,Customer reports a wrong_item_claim.,package_photo,HIGH_VALUE_CASE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,2361.02,False,0,0,2736.31,1438,1,0,0,1,19.85,REQUEST_EVIDENCE,EPISODE_00912,CUSTOMER_0912,2,2026-01-15 17:11:00,POLICY_REQUEST_0009112,ORDER_005342,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,2727.94,True,1,0,2736.31,1438,2,0,1,1,77.66666666666667,APPROVE,EPISODE_00912,CUSTOMER_0912,3,2026-01-18 22:51:00,POLICY_REQUEST_0009113,ORDER_005341,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,2727.94,False,0
SUBSTITUTED_RETURN_CLAIM,4123.49,True,1,0,2736.31,1438,3,1,1,1,103.83333333333333,APPROVE,EPISODE_00912,CUSTOMER_0912,4,2026-01-23 06:41:00,POLICY_REQUEST_0009114,ORDER_005341,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,4123.49,False,0
SUBSTITUTED_RETURN_CLAIM,4123.49,False,0,0,2736.31,1438,4,2,1,1,20.616666666666667,REQUEST_EVIDENCE,EPISODE_00912,CUSTOMER_0912,5,2026-01-24 03:18:00,POLICY_REQUEST_0009115,ORDER_005341,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,2112.45,False,0,0,2736.31,1438,5,2,2,1,4.5,REQUEST_EVIDENCE,EPISODE_00912,CUSTOMER_0912,6,2026-01-24 07:48:00,POLICY_REQUEST_0009116,ORDER_005341,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,3068.07,False,0,0,2736.31,1438,6,2,3,1,21.816666666666666,DENY,EPISODE_00912,CUSTOMER_0912,7,2026-01-25 05:37:00,POLICY_REQUEST_0009117,ORDER_005342,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
NON_DELIVERY_CLAIM,977.15,True,1,0,2736.31,1438,7,2,3,1,6.983333333333333,APPROVE,EPISODE_00912,CUSTOMER_0912,8,2026-01-25 12:36:00,POLICY_REQUEST_0009118,ORDER_005341,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,977.15,False,1
SHORTAGE_CLAIM,6587.95,True,1,0,2736.31,1438,8,3,3,1,20.633333333333333,DENY,EPISODE_00912,CUSTOMER_0912,9,2026-01-26 09:14:00,POLICY_REQUEST_0009119,ORDER_005342,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,1
WRONG_ITEM_CLAIM,2217.94,False,0,0,2736.31,1438,9,3,3,1,45.38333333333333,REQUEST_EVIDENCE,EPISODE_00912,CUSTOMER_0912,10,2026-01-28 06:37:00,POLICY_REQUEST_0009120,ORDER_005341,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,2
SUBSTITUTED_RETURN_CLAIM,7469.57,True,1,0,1849.05,949,0,0,0,0,999.0,ESCALATE,EPISODE_00913,CUSTOMER_0913,1,2026-01-13 16:33:00,POLICY_REQUEST_0009121,ORDER_005351,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
NON_DELIVERY_CLAIM,2914.63,True,1,0,1849.05,949,1,0,0,1,4.366666666666666,APPROVE,EPISODE_00913,CUSTOMER_0913,2,2026-01-13 20:55:00,POLICY_REQUEST_0009122,ORDER_005353,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2914.63,False,0
SUBSTITUTED_RETURN_CLAIM,3105.14,True,1,0,1849.05,949,2,1,0,1,395.8,APPROVE,EPISODE_00913,CUSTOMER_0913,3,2026-01-30 08:43:00,POLICY_REQUEST_0009123,ORDER_005352,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,3105.14,False,0
WRONG_ITEM_CLAIM,2765.53,True,1,0,1849.05,949,3,2,0,1,12.233333333333333,APPROVE,EPISODE_00913,CUSTOMER_0913,4,2026-01-30 20:57:00,POLICY_REQUEST_0009124,ORDER_005343,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,2765.53,False,0
