claim_type,requested_amount,evidence_available,evidence_count,previous_refund_count,previous_refund_amount,account_age_days,previous_support_decisions,previous_support_approvals,previous_support_evidence_requests,previous_support_escalations,time_since_previous_request_hours,support_decision
NON_DELIVERY_CLAIM,512.09,True,1,1,1559.85,813,6,2,3,1,28.266673321944445,APPROVE
NON_DELIVERY_CLAIM,620.93,False,0,3,5920.91,866,7,4,2,0,6.516668607222222,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,6106.14,True,1,1,196.13,964,3,0,2,1,35.750008155833335,ESCALATE
SUBSTITUTED_RETURN_CLAIM,2273.2,True,1,0,630.71,566,5,3,2,0,13.016669900277776,APPROVE
SHORTAGE_CLAIM,7865.84,False,0,0,1554.89,1408,10,3,4,2,32.80000757277778,DENY
WRONG_ITEM_CLAIM,6556.7,True,1,0,2118.68,443,10,5,2,3,4.233334819722222,ESCALATE
SHORTAGE_CLAIM,2189.26,False,0,0,1267.61,782,10,4,6,0,5.816668469444444,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2626.64,False,0,1,1327.74,908,8,3,3,1,15.150003655555556,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2767.33,True,1,0,929.72,1056,8,3,3,0,17.13333737888889,APPROVE
SUBSTITUTED_RETURN_CLAIM,1527.23,True,1,0,2042.18,1214,4,1,3,0,23.966672131944446,APPROVE
NON_DELIVERY_CLAIM,719.01,True,1,1,2183.92,1202,10,3,6,0,20.900004791666667,APPROVE
WRONG_ITEM_CLAIM,2386.75,False,0,2,422.27,1016,6,0,5,0,22.300005073333335,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1603.19,False,0,2,676.88,949,7,3,4,0,64.96668160972223,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,4854.81,False,0,3,2143.16,65,7,2,3,0,16.6166706125,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3924.98,True,1,0,796.87,782,2,2,0,0,18.7666710325,APPROVE
WRONG_ITEM_CLAIM,143.1,False,0,0,330.71,411,11,3,7,1,1.0666668808333333,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1841.22,True,1,2,2717.01,68,8,5,3,0,24.400005864166666,APPROVE
NON_DELIVERY_CLAIM,1899.39,True,1,0,2959.92,1196,11,7,4,0,5.433335058611111,APPROVE
SHORTAGE_CLAIM,910.75,False,0,0,1302.75,473,3,1,2,0,75.11668363222222,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3949.61,True,1,0,2461.28,974,8,1,6,1,4.433334859722222,APPROVE
SHORTAGE_CLAIM,1025.42,False,0,0,895.5,1424,7,2,3,0,18.600004333333334,DENY
SUBSTITUTED_RETURN_CLAIM,2014.03,True,1,0,1453.61,767,7,3,2,2,1.0166668697222223,APPROVE
SUBSTITUTED_RETURN_CLAIM,7107.48,False,0,0,449.89,576,11,4,4,0,18.233337595,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1292.12,False,0,0,2198.87,770,8,2,2,2,14.616670216944444,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2513.11,True,1,2,985.37,589,6,1,4,1,6.983335367777777,APPROVE
WRONG_ITEM_CLAIM,559.03,True,1,1,2939.55,1211,9,4,4,1,4.31666817,APPROVE
SUBSTITUTED_RETURN_CLAIM,6071.03,False,0,0,1183.05,1094,6,2,3,1,13.666670029166667,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,836.45,True,1,0,1201.68,312,9,5,4,0,3.8333345397222223,APPROVE
SUBSTITUTED_RETURN_CLAIM,1565.33,False,0,0,1973.49,493,14,4,8,0,10.000002629722223,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,786.1,True,1,1,2629.18,188,10,6,2,0,13.46666998888889,APPROVE
WRONG_ITEM_CLAIM,2627.47,False,0,2,2763.58,167,6,3,2,0,5.083334989444444,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,794.88,True,1,0,1269.12,269,5,1,4,0,32.900007592222224,APPROVE
SHORTAGE_CLAIM,2545.38,False,0,0,629.05,373,6,5,1,0,14.600003546388889,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3473.99,False,0,1,2440.59,1441,9,2,7,0,5.716668447222223,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,225.57,False,0,1,529.82,1167,8,5,3,0,16.61667061111111,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2517.94,False,0,0,2670.74,834,7,5,2,0,7.300002096388889,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1975.17,True,1,1,1946.54,731,8,0,7,1,27.483339834722223,APPROVE
SUBSTITUTED_RETURN_CLAIM,2532.88,False,0,1,2411.9,437,8,2,6,0,14.083336777222222,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3864.64,False,0,0,852.3,428,7,3,1,2,6.450001927222222,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2247.64,False,0,2,1569.02,389,9,2,4,0,31.383340610555557,DENY
SHORTAGE_CLAIM,854.08,False,0,1,263.39,822,11,4,5,1,2.133333760277778,DENY
SHORTAGE_CLAIM,2171.62,True,1,4,3034.13,818,12,4,7,0,1.4000002791666666,DENY
SUBSTITUTED_RETURN_CLAIM,1578.08,False,0,0,2662.74,46,7,3,3,1,20.933338128888888,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,139.37,True,1,0,1537.93,1239,15,4,11,0,2.3000004594444445,APPROVE
WRONG_ITEM_CLAIM,2368.1,False,0,2,1649.74,1130,7,1,5,0,3.2333339830555556,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,770.5,True,1,1,4440.31,1475,6,2,4,0,56.20001241333333,APPROVE
WRONG_ITEM_CLAIM,6340.8,True,1,0,354.92,559,8,4,4,0,20.30000466638889,ESCALATE
SHORTAGE_CLAIM,1754.18,False,0,1,1419.46,284,6,5,1,0,5.4166683877777775,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2917.46,False,0,0,1379.26,1054,14,4,9,1,0.8833335075,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,3488.54,True,1,0,247.91,593,4,2,2,0,28.183339972499997,APPROVE
SHORTAGE_CLAIM,898.63,True,1,0,2590.11,164,12,3,5,2,11.41666958,DENY
WRONG_ITEM_CLAIM,2761.97,False,0,0,780.02,1457,10,3,3,1,1.5833336483333333,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,4478.67,True,1,1,1331.96,1330,2,1,1,0,47.18334386055556,APPROVE
NON_DELIVERY_CLAIM,2439.35,True,1,0,2662.74,46,8,3,4,1,0.18333336916666668,APPROVE
NON_DELIVERY_CLAIM,3927.03,True,1,0,1420.73,228,9,4,4,1,29.50000690027778,APPROVE
SUBSTITUTED_RETURN_CLAIM,1345.3,False,0,0,1222.48,265,5,1,3,0,5.683335108055555,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,532.59,True,1,0,529.85,1355,9,3,2,0,16.216670531944445,APPROVE
SUBSTITUTED_RETURN_CLAIM,4277.77,False,0,0,928.4,1415,3,1,0,2,85.98335243972222,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3519.59,False,0,0,2700.73,951,8,3,3,1,16.416670571111112,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3241.09,False,0,0,2777.03,590,9,4,3,1,6.066668516388889,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2131.16,True,1,1,2745.35,1213,10,3,7,0,19.18333778111111,APPROVE
SUBSTITUTED_RETURN_CLAIM,1841.47,True,1,0,1232.3,610,6,1,3,2,2.4666671591666667,APPROVE
NON_DELIVERY_CLAIM,3576.44,False,0,0,565.44,1145,10,3,5,1,7.583335485555556,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2420.75,True,1,2,5256.44,731,8,2,4,1,12.150003061388889,APPROVE
NON_DELIVERY_CLAIM,3280.5,False,0,0,1826.98,292,7,3,4,0,4.533334692222223,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2716.07,False,0,0,1734.4,598,8,4,3,1,3.700000745833333,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,7047.65,True,1,1,1330.69,93,6,2,3,0,31.7166740125,ESCALATE
SHORTAGE_CLAIM,702.1,True,1,0,287.75,419,9,3,5,0,3.016667271388889,APPROVE
WRONG_ITEM_CLAIM,362.32,False,0,0,1650.72,791,8,5,3,0,23.300005273055557,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2837.99,False,0,1,3901.1,1094,8,3,5,0,2.9000005816666667,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,3901.33,False,0,0,499.09,1021,8,4,3,0,8.283335626944444,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3301.75,True,1,0,1058.69,661,9,2,6,0,6.800001997777778,APPROVE
SHORTAGE_CLAIM,6011.6,True,1,1,444.04,942,9,2,6,1,3.450000693333333,ESCALATE
SUBSTITUTED_RETURN_CLAIM,3475.78,True,1,0,1453.61,767,8,4,2,2,0.8666668399999999,APPROVE
NON_DELIVERY_CLAIM,1734.91,False,0,0,1907.63,723,8,5,2,1,43.233342955000005,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3671.1,True,1,1,444.04,942,10,2,6,2,0.050000009722222225,APPROVE
SHORTAGE_CLAIM,2265.71,False,0,0,1285.52,632,4,1,3,0,44.65000989972223,REQUEST_EVIDENCE
SHORTAGE_CLAIM,3708.9,False,0,0,1447.5,262,9,2,6,0,8.600002356944444,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2278.98,False,0,0,499.09,1021,9,4,4,0,0.13333335999999998,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1669.59,True,1,1,339.49,1057,5,2,3,0,12.266669751944445,APPROVE
NON_DELIVERY_CLAIM,2044.94,True,1,0,2461.28,974,9,2,6,1,1.0166668694444445,APPROVE
NON_DELIVERY_CLAIM,3331.34,False,0,0,1272.93,619,8,0,7,0,21.350004877499998,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,4363.22,True,1,1,1159.93,1372,9,3,4,1,3.8833341144444447,APPROVE
NON_DELIVERY_CLAIM,2692.69,True,1,0,15.09,1417,10,5,5,0,10.21666934111111,APPROVE
SHORTAGE_CLAIM,6873.18,False,0,0,1995.32,497,5,3,1,0,17.983337549722222,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1352.62,False,0,1,1728.05,1291,5,2,2,1,12.700003171666667,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2581.04,False,0,1,730.71,217,7,3,2,1,29.8833403125,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,710.77,False,0,1,263.39,822,12,4,5,1,0.7833334902777778,REQUEST_EVIDENCE
SHORTAGE_CLAIM,5180.46,True,1,0,611.2,1023,4,2,2,0,88.66668643499999,ESCALATE
NON_DELIVERY_CLAIM,5506.53,True,1,2,2940.14,918,8,7,1,0,6.916668687222222,ESCALATE
NON_DELIVERY_CLAIM,6025.86,True,1,1,1388.64,548,8,3,3,2,17.366670759722222,ESCALATE
WRONG_ITEM_CLAIM,3804.6,True,1,0,2862.47,1034,11,4,6,0,18.483337646944445,APPROVE
NON_DELIVERY_CLAIM,8312.75,False,0,0,2837.06,1295,10,7,2,0,6.1500018686111115,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2925.69,True,1,0,552.73,985,9,2,4,1,10.683336100555554,APPROVE
WRONG_ITEM_CLAIM,2736.43,True,1,1,1966.2,146,7,2,3,2,2.2666671191666667,APPROVE
WRONG_ITEM_CLAIM,2376.98,False,0,0,2140.11,635,11,2,7,2,12.283336421666668,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1407.27,False,0,0,193.42,1435,6,2,3,0,10.916669480555557,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,8958.05,True,1,0,1406.09,335,10,6,4,0,13.483336663055555,ESCALATE
NON_DELIVERY_CLAIM,3149.11,True,1,1,1368.62,216,6,2,3,0,12.450003120277778,APPROVE
SHORTAGE_CLAIM,5814.0,False,0,1,5708.94,1446,8,2,5,1,20.783338100277778,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2861.25,False,0,1,2639.85,1195,9,1,7,0,15.366670368055555,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2471.94,True,1,1,1876.05,727,7,3,4,0,9.850002603333333,DENY
SHORTAGE_CLAIM,8136.74,False,0,2,910.04,272,7,1,5,0,7.4833354675,DENY
WRONG_ITEM_CLAIM,2766.01,False,0,0,1078.46,677,13,6,5,0,4.966667969722222,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1545.13,True,1,2,2281.54,322,8,3,2,0,4.500000905555555,APPROVE
SHORTAGE_CLAIM,2684.68,False,0,1,1331.96,1330,3,2,1,0,0.8833335108333333,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,660.51,True,1,0,1474.86,1003,10,5,2,2,48.050010701666665,APPROVE
SUBSTITUTED_RETURN_CLAIM,4721.73,False,0,1,853.31,1067,8,3,5,0,11.700002970000002,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,156.73,False,0,0,286.66,510,6,2,3,0,7.3000020972222215,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,6229.51,True,1,1,1334.76,1377,8,4,3,0,28.316673337777775,ESCALATE
NON_DELIVERY_CLAIM,1721.25,True,1,0,1966.77,708,11,6,5,0,18.983337746944446,APPROVE
SUBSTITUTED_RETURN_CLAIM,387.56,True,1,1,1690.25,1351,7,2,4,0,9.250002485833335,APPROVE
SUBSTITUTED_RETURN_CLAIM,1353.16,True,1,1,1327.74,908,9,3,4,1,1.750000348611111,APPROVE
NON_DELIVERY_CLAIM,1525.04,False,0,0,113.89,1192,9,4,3,2,7.233335418333334,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,5550.99,True,1,0,1859.27,728,5,3,2,0,10.816669460555556,ESCALATE
NON_DELIVERY_CLAIM,2561.44,True,1,0,827.89,809,8,4,1,0,14.500003529722223,APPROVE
SUBSTITUTED_RETURN_CLAIM,4452.17,True,1,4,2730.14,542,10,2,6,1,18.433337639999998,APPROVE
WRONG_ITEM_CLAIM,322.16,True,1,0,399.61,624,10,7,3,0,8.350002305833334,APPROVE
SHORTAGE_CLAIM,2824.57,False,0,0,1004.79,1297,11,4,6,1,8.666669036666667,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1347.92,False,0,0,2732.36,324,11,4,5,0,7.033335377777778,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2464.03,False,0,2,1011.35,518,9,7,2,0,7.250002086666667,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,3407.71,False,0,0,1065.42,998,8,4,4,0,38.55000871166667,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1897.24,True,1,2,200.17,1037,5,4,1,0,8.11666892611111,APPROVE
NON_DELIVERY_CLAIM,9452.47,True,1,0,1270.22,1347,4,0,4,0,63.23334767944445,ESCALATE
WRONG_ITEM_CLAIM,4867.97,False,0,0,2542.0,1396,9,4,4,1,24.316672141944444,REQUEST_EVIDENCE
SHORTAGE_CLAIM,5066.44,False,0,1,2543.95,625,6,1,0,2,18.40000430166667,DENY
SUBSTITUTED_RETURN_CLAIM,1994.86,False,0,2,1028.01,1424,8,1,4,1,10.100002654722221,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3031.2,False,0,0,570.4,130,7,3,3,1,9.616669228055555,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1979.11,False,0,0,1201.75,316,13,3,9,1,10.150002664722223,REQUEST_EVIDENCE
SHORTAGE_CLAIM,405.55,False,0,0,2959.92,1196,12,8,4,0,1.8666670388888889,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1007.3,True,1,0,956.15,1213,10,5,3,0,2.500000498888889,APPROVE
SUBSTITUTED_RETURN_CLAIM,5688.09,True,1,1,1546.15,967,4,3,1,0,8.150002266388888,ESCALATE
WRONG_ITEM_CLAIM,3124.45,True,1,0,435.46,259,11,3,8,0,39.666675599166666,APPROVE
WRONG_ITEM_CLAIM,4713.8,False,0,2,1525.62,1381,6,2,4,0,8.650002365833332,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2022.49,False,0,1,1654.78,68,6,3,2,1,10.50000273388889,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1153.84,False,0,0,2777.03,590,10,4,4,1,1.266666921388889,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2634.58,True,1,0,1169.95,1219,8,3,5,0,12.633336490277777,APPROVE
SUBSTITUTED_RETURN_CLAIM,3685.77,False,0,1,147.09,1367,14,5,8,1,18.16667092,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1670.65,False,0,1,2028.7,1373,8,3,2,0,3.183333968888889,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,5739.24,False,0,0,2022.48,906,4,3,1,0,17.366670763333335,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1761.24,True,1,0,1183.05,1094,7,2,4,1,1.9000003788888888,APPROVE
WRONG_ITEM_CLAIM,4089.95,True,1,2,1549.51,813,9,2,5,0,26.216672585277777,APPROVE
SHORTAGE_CLAIM,904.05,False,0,0,883.26,130,5,3,2,0,4.000000799722222,REQUEST_EVIDENCE
SHORTAGE_CLAIM,3957.8,True,1,1,2298.85,1107,8,2,3,1,13.46666999,APPROVE
WRONG_ITEM_CLAIM,2114.54,True,1,1,1873.72,184,10,3,7,0,3.416667348888889,APPROVE
SHORTAGE_CLAIM,1507.11,False,0,0,1615.24,142,10,5,3,1,19.61667120611111,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2209.23,False,0,0,1899.72,471,8,4,4,0,28.900006786111113,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2034.68,True,1,1,1728.85,1442,7,2,4,0,11.400002909444446,APPROVE
WRONG_ITEM_CLAIM,976.12,True,1,0,1881.49,123,5,2,2,0,5.2000010450000005,APPROVE
WRONG_ITEM_CLAIM,3949.56,True,1,0,1792.18,195,10,4,5,0,11.966669688888889,APPROVE
WRONG_ITEM_CLAIM,1862.31,True,1,1,3619.51,516,6,3,2,0,13.93333674888889,APPROVE
SUBSTITUTED_RETURN_CLAIM,3350.46,True,1,0,768.86,251,3,2,1,0,49.83334438361111,APPROVE
NON_DELIVERY_CLAIM,1051.5,True,1,0,2438.34,188,8,6,2,0,24.333338810555553,APPROVE
SHORTAGE_CLAIM,1598.71,False,0,0,1129.43,1261,9,3,3,2,25.73333909638889,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,4768.62,False,0,1,2820.88,58,11,4,5,0,17.950004212222222,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2019.78,True,1,1,2836.1,281,5,3,2,0,5.233334384166667,APPROVE
SHORTAGE_CLAIM,759.88,True,1,0,1169.95,1219,9,4,5,0,0.33333339944444446,APPROVE
SUBSTITUTED_RETURN_CLAIM,6626.53,True,1,0,1990.84,546,7,2,5,0,3.6166673888888887,ESCALATE
NON_DELIVERY_CLAIM,2517.25,False,0,0,202.09,1191,9,4,3,2,12.183336398611113,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1771.41,True,1,0,552.73,985,10,3,4,1,1.1000002197222223,APPROVE
WRONG_ITEM_CLAIM,3987.33,False,0,0,1630.29,1217,10,5,3,1,4.43333422,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2286.75,False,0,0,2608.42,1264,11,3,7,1,3.4666673586111107,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,720.26,False,0,0,1460.9,113,12,4,4,2,31.850007372777778,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,5466.34,True,1,2,1147.44,996,9,2,7,0,18.750004370555555,ESCALATE
NON_DELIVERY_CLAIM,3702.2,False,0,0,2971.85,1093,11,7,2,1,10.766669453333332,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3349.59,True,1,0,444.77,1259,3,0,2,0,63.000014220555556,APPROVE
WRONG_ITEM_CLAIM,1717.93,False,0,1,1501.43,1229,7,3,2,1,19.533337858333333,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3358.65,False,0,0,212.77,290,7,4,0,3,20.733338093055558,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1771.3,False,0,2,2631.28,1030,9,4,4,1,7.800002197777778,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3224.79,True,1,3,5920.91,866,8,4,3,0,2.8000005577777776,APPROVE
WRONG_ITEM_CLAIM,2050.34,False,0,0,2817.46,452,9,6,3,0,7.5000021375,REQUEST_EVIDENCE
SHORTAGE_CLAIM,3342.17,False,0,0,2524.22,520,5,3,2,0,59.11667970805556,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1844.39,False,0,0,1344.81,531,8,2,4,2,35.016674682777776,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,4728.08,True,1,1,1563.34,205,9,4,4,1,61.58334714694444,APPROVE
NON_DELIVERY_CLAIM,898.17,False,0,1,1507.18,69,8,4,2,2,9.633335895555556,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,4730.3,False,0,0,465.82,999,1,0,1,0,31.533340640555554,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3013.39,True,1,4,3300.33,987,8,3,5,0,16.066670508333335,APPROVE
WRONG_ITEM_CLAIM,1320.59,True,1,0,1371.96,93,10,1,8,1,10.733336115555556,APPROVE
NON_DELIVERY_CLAIM,903.2,False,0,0,132.89,1129,5,2,3,0,10.000002635277779,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,805.3,True,1,0,1973.49,493,15,4,9,0,2.5166671686111113,APPROVE
NON_DELIVERY_CLAIM,972.92,False,0,1,96.92,616,7,2,3,1,6.183334816388888,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1900.0,False,0,1,1419.46,284,7,5,2,0,2.233333780833333,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1296.44,False,0,0,1145.31,878,6,3,0,0,5.866667846666667,DENY
SUBSTITUTED_RETURN_CLAIM,1707.96,False,0,0,1859.27,728,6,3,2,1,1.1500002291666667,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2219.58,False,0,0,2987.88,692,4,2,2,0,15.56667041,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2200.12,True,1,2,2717.01,68,9,6,3,0,2.816667227777778,APPROVE
SHORTAGE_CLAIM,3607.4,False,0,0,2693.8,1135,6,2,4,0,36.61667500138889,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,689.57,False,0,1,604.39,145,13,4,6,1,9.183335805277778,REQUEST_EVIDENCE
SHORTAGE_CLAIM,4819.48,True,1,0,2703.23,212,9,4,4,1,24.900005589444444,DENY
NON_DELIVERY_CLAIM,4720.17,True,1,1,2670.88,110,12,6,1,2,5.450001091944444,APPROVE
SHORTAGE_CLAIM,2923.95,False,0,1,2002.74,986,7,3,3,0,38.06667528472222,DENY
SUBSTITUTED_RETURN_CLAIM,1582.13,False,0,1,1677.34,1230,7,3,4,0,12.8500032,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,4158.34,False,0,1,362.41,1313,5,2,3,0,48.566677471944445,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2040.74,True,1,1,520.95,129,5,2,2,0,5.5833344525,DENY
NON_DELIVERY_CLAIM,5403.17,False,0,0,2955.83,244,5,2,1,2,65.00001474666666,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2465.62,True,1,4,4223.44,239,10,5,5,0,18.4500043125,APPROVE
SUBSTITUTED_RETURN_CLAIM,324.17,True,1,0,219.59,697,7,2,3,1,6.300001334722222,APPROVE
SHORTAGE_CLAIM,609.31,False,0,1,2804.74,725,6,3,2,0,45.08334332472222,DENY
SUBSTITUTED_RETURN_CLAIM,3641.28,False,0,0,49.91,642,9,2,6,1,21.316671542222224,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1838.09,False,0,2,2061.2,1237,10,2,5,1,5.48333443,REQUEST_EVIDENCE
SHORTAGE_CLAIM,3458.58,True,1,2,2413.85,590,8,4,2,2,6.000001203055556,DENY
WRONG_ITEM_CLAIM,2194.41,True,1,2,5256.44,731,9,3,4,1,2.3000004569444443,APPROVE
NON_DELIVERY_CLAIM,3832.42,False,0,1,3875.66,793,15,5,6,0,15.000003627222222,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,5940.0,True,1,0,630.71,566,6,4,2,0,3.333333996111111,ESCALATE
WRONG_ITEM_CLAIM,1939.47,False,0,1,2189.88,1077,13,8,5,0,37.366675148055556,REQUEST_EVIDENCE
SHORTAGE_CLAIM,160.06,True,1,1,897.31,490,6,4,1,0,13.250003277777777,DENY
SUBSTITUTED_RETURN_CLAIM,2030.04,False,0,0,2747.56,102,10,5,5,0,4.766667618888889,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,4863.32,False,0,1,927.0,669,12,7,3,1,10.783336123611113,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2280.99,True,1,2,1389.01,1130,12,1,9,0,6.683334974444445,APPROVE
SUBSTITUTED_RETURN_CLAIM,1380.93,True,1,1,1392.74,51,9,5,3,1,10.78333612388889,APPROVE
SUBSTITUTED_RETURN_CLAIM,3698.04,True,1,2,1151.45,648,12,3,7,0,5.050001008333333,APPROVE
NON_DELIVERY_CLAIM,4004.41,True,1,1,2282.33,625,4,0,3,1,12.683336498611112,APPROVE
SUBSTITUTED_RETURN_CLAIM,1203.13,True,1,0,1388.73,1387,11,3,6,2,10.333336033333334,APPROVE
NON_DELIVERY_CLAIM,2936.37,False,0,2,2307.66,1355,15,7,6,1,7.233335343333334,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2195.52,False,0,4,4223.44,239,11,6,5,0,0.3166667283333333,REQUEST_EVIDENCE
SHORTAGE_CLAIM,3734.28,True,1,1,1330.69,93,7,2,3,1,2.483333826111111,APPROVE
NON_DELIVERY_CLAIM,2348.51,False,0,0,2056.77,322,10,5,4,1,4.666667596666667,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3245.1,True,1,0,2955.83,244,6,2,2,2,0.38333340805555555,APPROVE
SHORTAGE_CLAIM,2318.26,True,1,0,287.75,419,10,4,5,0,2.516667166111111,APPROVE
NON_DELIVERY_CLAIM,1400.17,False,0,3,4119.67,1296,6,1,3,1,31.10000722138889,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,4812.11,False,0,0,1381.11,648,7,4,2,0,12.633336487222223,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1885.64,False,0,1,2967.82,857,10,5,5,0,65.15001474833333,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2154.96,True,1,1,417.54,975,7,2,1,4,29.883340315555554,APPROVE
NON_DELIVERY_CLAIM,4465.51,False,0,0,2471.53,539,6,2,1,2,7.933335555555556,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,4133.57,True,1,2,296.06,58,12,5,5,1,6.866668227777778,APPROVE
SHORTAGE_CLAIM,2647.03,False,0,0,1297.52,1225,11,5,5,0,14.716670238611112,DENY
SUBSTITUTED_RETURN_CLAIM,5434.88,False,0,1,7706.23,1466,7,2,5,0,7.250001901111111,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,749.6,False,0,0,1508.51,42,6,3,3,0,44.31667650805556,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1960.13,True,1,0,2817.46,452,10,6,4,0,0.9666668580555555,APPROVE
